"","sample","feature","X1","X2","value","condition"
"11264",4,253,FALSE,TRUE,1.4257487096792,"X2"
"11265",5,253,FALSE,TRUE,2.86746847267949,"X2"
"11266",1,254,FALSE,TRUE,3.390565088989,"X2"
"11267",2,254,FALSE,TRUE,2.72441447315277,"X2"
"11268",3,254,FALSE,TRUE,0.92171782610674,"X2"
"11269",4,254,FALSE,TRUE,5.04343720579079,"X2"
"11270",5,254,FALSE,TRUE,2.29555070210272,"X2"
"11271",1,255,FALSE,TRUE,0.0476335736077997,"X2"
"11272",2,255,FALSE,TRUE,1.10157008805426,"X2"
"11273",3,255,FALSE,TRUE,3.03020079643875,"X2"
"11274",4,255,FALSE,TRUE,0.831966827080493,"X2"
"11275",5,255,FALSE,TRUE,2.08438677689071,"X2"
"11276",1,256,FALSE,TRUE,1.82608630427666,"X2"
"11277",2,256,FALSE,TRUE,3.43889542123018,"X2"
"11278",3,256,FALSE,TRUE,1.53097613639429,"X2"
"11279",4,256,FALSE,TRUE,2.38763245223298,"X2"
"11280",5,256,FALSE,TRUE,1.72521327196754,"X2"
"11281",1,257,FALSE,TRUE,2.37264465302342,"X2"
"11282",2,257,FALSE,TRUE,3.61016307098952,"X2"
"11283",3,257,FALSE,TRUE,1.13791484509772,"X2"
"11284",4,257,FALSE,TRUE,1.27230279504542,"X2"
"11285",5,257,FALSE,TRUE,1.85014608726223,"X2"
"11286",1,258,FALSE,TRUE,1.34806138722546,"X2"
"11287",2,258,FALSE,TRUE,1.98520247961045,"X2"
"11288",3,258,FALSE,TRUE,2.17786874143906,"X2"
"11289",4,258,FALSE,TRUE,4.08906406098568,"X2"
"11290",5,258,FALSE,TRUE,2.19911160989931,"X2"
"11291",1,259,FALSE,TRUE,0.345483393921367,"X2"
"11292",2,259,FALSE,TRUE,2.5796648471638,"X2"
"11293",3,259,FALSE,TRUE,3.2574912940222,"X2"
"11294",4,259,FALSE,TRUE,3.310261272276,"X2"
"11295",5,259,FALSE,TRUE,2.03861666266031,"X2"
"11296",1,260,FALSE,TRUE,2.12401822336096,"X2"
"11297",2,260,FALSE,TRUE,2.530995333517,"X2"
"11298",3,260,FALSE,TRUE,2.39636196503329,"X2"
"11299",4,260,FALSE,TRUE,2.65689793524911,"X2"
"11300",5,260,FALSE,TRUE,1.61104918535394,"X2"
"11301",1,261,FALSE,TRUE,1.65235931409972,"X2"
"11302",2,261,FALSE,TRUE,2.15617152067958,"X2"
"11303",3,261,FALSE,TRUE,2.10473124501486,"X2"
"11304",4,261,FALSE,TRUE,0.812528427804233,"X2"
"11305",5,261,FALSE,TRUE,2.95225255302262,"X2"
"11306",1,262,FALSE,TRUE,1.30880031447345,"X2"
"11307",2,262,FALSE,TRUE,2.19913261188249,"X2"
"11308",3,262,FALSE,TRUE,2.93650741009138,"X2"
"11309",4,262,FALSE,TRUE,3.06099191357007,"X2"
"11310",5,262,FALSE,TRUE,2.75067771572306,"X2"
"11311",1,263,FALSE,TRUE,2.93293902338734,"X2"
"11312",2,263,FALSE,TRUE,2.2160369530835,"X2"
"11313",3,263,FALSE,TRUE,4.53858371433138,"X2"
"11314",4,263,FALSE,TRUE,1.78314722078994,"X2"
"11315",5,263,FALSE,TRUE,1.78929893751473,"X2"
"11316",1,264,FALSE,TRUE,2.03157443435546,"X2"
"11317",2,264,FALSE,TRUE,0.987786626752912,"X2"
"11318",3,264,FALSE,TRUE,4.61889495716496,"X2"
"11319",4,264,FALSE,TRUE,1.87255322834384,"X2"
"11320",5,264,FALSE,TRUE,2.73418811392633,"X2"
"11321",1,265,FALSE,TRUE,2.72352685746477,"X2"
"11322",2,265,FALSE,TRUE,1.83104145636673,"X2"
"11323",3,265,FALSE,TRUE,1.50014211278404,"X2"
"11324",4,265,FALSE,TRUE,2.21899491823565,"X2"
"11325",5,265,FALSE,TRUE,1.75973168785088,"X2"
"11326",1,266,FALSE,TRUE,1.48885619154904,"X2"
"11327",2,266,FALSE,TRUE,4.69020785114576,"X2"
"11328",3,266,FALSE,TRUE,4.08206902474243,"X2"
"11329",4,266,FALSE,TRUE,0.887698338284878,"X2"
"11330",5,266,FALSE,TRUE,1.77077098755962,"X2"
"11331",1,267,FALSE,TRUE,2.24484137885118,"X2"
"11332",2,267,FALSE,TRUE,2.74955894125554,"X2"
"11333",3,267,FALSE,TRUE,1.53644964486844,"X2"
"11334",4,267,FALSE,TRUE,2.95636965508476,"X2"
"11335",5,267,FALSE,TRUE,3.85407414947111,"X2"
"11336",1,268,FALSE,TRUE,2.38806824127434,"X2"
"11337",2,268,FALSE,TRUE,1.52343262498978,"X2"
"11338",3,268,FALSE,TRUE,3.42157756444968,"X2"
"11339",4,268,FALSE,TRUE,0.410964347663157,"X2"
"11340",5,268,FALSE,TRUE,3.18935559863296,"X2"
"11341",1,269,FALSE,TRUE,2.11680141870648,"X2"
"11342",2,269,FALSE,TRUE,1.83426053551226,"X2"
"11343",3,269,FALSE,TRUE,1.65143758193557,"X2"
"11344",4,269,FALSE,TRUE,0.743742059717131,"X2"
"11345",5,269,FALSE,TRUE,0.24532922550499,"X2"
"11346",1,270,FALSE,TRUE,2.05947502896543,"X2"
"11347",2,270,FALSE,TRUE,3.6057545202591,"X2"
"11348",3,270,FALSE,TRUE,2.01101911282089,"X2"
"11349",4,270,FALSE,TRUE,3.0897015006014,"X2"
"11350",5,270,FALSE,TRUE,1.60677280043115,"X2"
"11351",1,271,FALSE,TRUE,2.55474418636909,"X2"
"11352",2,271,FALSE,TRUE,3.3817558529624,"X2"
"11353",3,271,FALSE,TRUE,2.78127644366307,"X2"
"11354",4,271,FALSE,TRUE,3.31507125311469,"X2"
"11355",5,271,FALSE,TRUE,1.48089433310773,"X2"
"11356",1,272,FALSE,TRUE,3.01521823627701,"X2"
"11357",2,272,FALSE,TRUE,2.48880454643895,"X2"
"11358",3,272,FALSE,TRUE,0.741200563681392,"X2"
"11359",4,272,FALSE,TRUE,2.08323265627027,"X2"
"11360",5,272,FALSE,TRUE,2.51370669498353,"X2"
"11361",1,273,FALSE,TRUE,2.73416364810171,"X2"
"11362",2,273,FALSE,TRUE,1.0403469471804,"X2"
"11363",3,273,FALSE,TRUE,1.3316016602064,"X2"
"11364",4,273,FALSE,TRUE,2.0837883879015,"X2"
"11365",5,273,FALSE,TRUE,1.66885523760438,"X2"
"11366",1,274,FALSE,TRUE,2.37669275794206,"X2"
"11367",2,274,FALSE,TRUE,2.3879150407182,"X2"
"11368",3,274,FALSE,TRUE,2.38236736050002,"X2"
"11369",4,274,FALSE,TRUE,1.44869787152565,"X2"
"11370",5,274,FALSE,TRUE,1.4343923942142,"X2"
"11371",1,275,FALSE,TRUE,1.31074747056086,"X2"
"11372",2,275,FALSE,TRUE,2.13452291042883,"X2"
"11373",3,275,FALSE,TRUE,3.21026367441401,"X2"
"11374",4,275,FALSE,TRUE,0.758054804961866,"X2"
"11375",5,275,FALSE,TRUE,2.29034592698582,"X2"
"11376",1,276,FALSE,TRUE,0.809976769391579,"X2"
"11377",2,276,FALSE,TRUE,2.14599475252728,"X2"
"11378",3,276,FALSE,TRUE,2.75619698095951,"X2"
"11379",4,276,FALSE,TRUE,4.59412967644732,"X2"
"11380",5,276,FALSE,TRUE,2.49644580842407,"X2"
"11381",1,277,FALSE,TRUE,3.98469080578277,"X2"
"11382",2,277,FALSE,TRUE,2.50102376991025,"X2"
"11383",3,277,FALSE,TRUE,1.83138909130622,"X2"
"11384",4,277,FALSE,TRUE,1.07890083466636,"X2"
"11385",5,277,FALSE,TRUE,2.55648605992946,"X2"
"11386",1,278,FALSE,TRUE,1.29230234951845,"X2"
"11387",2,278,FALSE,TRUE,1.26690018963101,"X2"
"11388",3,278,FALSE,TRUE,2.89958904810338,"X2"
"11389",4,278,FALSE,TRUE,2.90697341729416,"X2"
"11390",5,278,FALSE,TRUE,2.52911969988941,"X2"
"11391",1,279,FALSE,TRUE,3.70901458565733,"X2"
"11392",2,279,FALSE,TRUE,1.86049040705331,"X2"
"11393",3,279,FALSE,TRUE,1.70527918555434,"X2"
"11394",4,279,FALSE,TRUE,2.83292226966895,"X2"
"11395",5,279,FALSE,TRUE,0.76526043079093,"X2"
"11396",1,280,FALSE,TRUE,1.46300853896567,"X2"
"11397",2,280,FALSE,TRUE,2.33222397940535,"X2"
"11398",3,280,FALSE,TRUE,3.65390496196472,"X2"
"11399",4,280,FALSE,TRUE,1.84447694786278,"X2"
"11400",5,280,FALSE,TRUE,2.69895567787546,"X2"
"11401",1,281,FALSE,TRUE,4.07707689951331,"X2"
"11402",2,281,FALSE,TRUE,2.66283749236079,"X2"
"11403",3,281,FALSE,TRUE,3.80504707118109,"X2"
"11404",4,281,FALSE,TRUE,1.57587693125716,"X2"
"11405",5,281,FALSE,TRUE,1.88476810324558,"X2"
"11406",1,282,FALSE,TRUE,2.74646521788178,"X2"
"11407",2,282,FALSE,TRUE,2.53349083669175,"X2"
"11408",3,282,FALSE,TRUE,1.65966758212712,"X2"
"11409",4,282,FALSE,TRUE,1.81692831451091,"X2"
"11410",5,282,FALSE,TRUE,2.0501141947173,"X2"
"11411",1,283,FALSE,TRUE,2.72850545183917,"X2"
"11412",2,283,FALSE,TRUE,2.23278618119463,"X2"
"11413",3,283,FALSE,TRUE,1.76882542281714,"X2"
"11414",4,283,FALSE,TRUE,1.80021031544286,"X2"
"11415",5,283,FALSE,TRUE,1.93154371048702,"X2"
"11416",1,284,FALSE,TRUE,3.03487425834557,"X2"
"11417",2,284,FALSE,TRUE,1.75224256638456,"X2"
"11418",3,284,FALSE,TRUE,0.353328912585258,"X2"
"11419",4,284,FALSE,TRUE,1.46438545621683,"X2"
"11420",5,284,FALSE,TRUE,1.97209716499262,"X2"
"11421",1,285,FALSE,TRUE,1.67827594448261,"X2"
"11422",2,285,FALSE,TRUE,3.28631408266435,"X2"
"11423",3,285,FALSE,TRUE,2.57347604219892,"X2"
"11424",4,285,FALSE,TRUE,3.27984887509272,"X2"
"11425",5,285,FALSE,TRUE,3.80864349195631,"X2"
"11426",1,286,FALSE,TRUE,1.88717278115892,"X2"
"11427",2,286,FALSE,TRUE,2.29296024649768,"X2"
"11428",3,286,FALSE,TRUE,3.17682902270623,"X2"
"11429",4,286,FALSE,TRUE,2.65284692381753,"X2"
"11430",5,286,FALSE,TRUE,2.10582024814961,"X2"
"11431",1,287,FALSE,TRUE,2.99376727047324,"X2"
"11432",2,287,FALSE,TRUE,2.84811266658077,"X2"
"11433",3,287,FALSE,TRUE,1.50327767000929,"X2"
"11434",4,287,FALSE,TRUE,0.975380330314439,"X2"
"11435",5,287,FALSE,TRUE,2.11608046981837,"X2"
"11436",1,288,FALSE,TRUE,4.15028305091376,"X2"
"11437",2,288,FALSE,TRUE,2.56506198497453,"X2"
"11438",3,288,FALSE,TRUE,0.993584989336151,"X2"
"11439",4,288,FALSE,TRUE,1.88895979917203,"X2"
"11440",5,288,FALSE,TRUE,1.12699471489056,"X2"
"11441",1,289,FALSE,TRUE,1.93370538991935,"X2"
"11442",2,289,FALSE,TRUE,4.06698560422995,"X2"
"11443",3,289,FALSE,TRUE,2.51828490928852,"X2"
"11444",4,289,FALSE,TRUE,3.08955315923365,"X2"
"11445",5,289,FALSE,TRUE,2.59693504158733,"X2"
"11446",1,290,FALSE,TRUE,1.76679688226472,"X2"
"11447",2,290,FALSE,TRUE,2.80212182789742,"X2"
"11448",3,290,FALSE,TRUE,2.30152267435518,"X2"
"11449",4,290,FALSE,TRUE,3.98088277284388,"X2"
"11450",5,290,FALSE,TRUE,2.79183572583711,"X2"
"11451",1,291,FALSE,TRUE,0.804181654640771,"X2"
"11452",2,291,FALSE,TRUE,2.62724587098684,"X2"
"11453",3,291,FALSE,TRUE,2.7561936950539,"X2"
"11454",4,291,FALSE,TRUE,1.99141993676221,"X2"
"11455",5,291,FALSE,TRUE,2.6617100564939,"X2"
"11456",1,292,FALSE,TRUE,1.54408835892945,"X2"
"11457",2,292,FALSE,TRUE,2.72129864194309,"X2"
"11458",3,292,FALSE,TRUE,2.10162671847025,"X2"
"11459",4,292,FALSE,TRUE,1.48328905132586,"X2"
"11460",5,292,FALSE,TRUE,2.0760783333425,"X2"
"11461",1,293,FALSE,TRUE,2.10658077957023,"X2"
"11462",2,293,FALSE,TRUE,2.97614400553734,"X2"
"11463",3,293,FALSE,TRUE,2.10839604468801,"X2"
"11464",4,293,FALSE,TRUE,0.327735375749243,"X2"
"11465",5,293,FALSE,TRUE,2.93676558765225,"X2"
"11466",1,294,FALSE,TRUE,1.57263620461466,"X2"
"11467",2,294,FALSE,TRUE,2.80043873370429,"X2"
"11468",3,294,FALSE,TRUE,2.2417512985139,"X2"
"11469",4,294,FALSE,TRUE,2.05595408258121,"X2"
"11470",5,294,FALSE,TRUE,1.91433326823137,"X2"
"11471",1,295,FALSE,TRUE,1.7854852081216,"X2"
"11472",2,295,FALSE,TRUE,3.55405120078199,"X2"
"11473",3,295,FALSE,TRUE,1.10152051084973,"X2"
"11474",4,295,FALSE,TRUE,3.15674063080582,"X2"
"11475",5,295,FALSE,TRUE,2.91380534017698,"X2"
"11476",1,296,FALSE,TRUE,1.52653103267258,"X2"
"11477",2,296,FALSE,TRUE,2.13880545825757,"X2"
"11478",3,296,FALSE,TRUE,1.89092226296356,"X2"
"11479",4,296,FALSE,TRUE,3.96132440362841,"X2"
"11480",5,296,FALSE,TRUE,2.49751968792987,"X2"
"11481",1,297,FALSE,TRUE,2.49497576507779,"X2"
"11482",2,297,FALSE,TRUE,3.04029208555412,"X2"
"11483",3,297,FALSE,TRUE,1.10175422057089,"X2"
"11484",4,297,FALSE,TRUE,1.8036606471422,"X2"
"11485",5,297,FALSE,TRUE,3.63045830041867,"X2"
"11486",1,298,FALSE,TRUE,3.33770953964478,"X2"
"11487",2,298,FALSE,TRUE,2.66919776394281,"X2"
"11488",3,298,FALSE,TRUE,2.14923308580259,"X2"
"11489",4,298,FALSE,TRUE,2.560362916936,"X2"
"11490",5,298,FALSE,TRUE,-0.458575533938575,"X2"
"11491",1,299,FALSE,TRUE,1.3266129590944,"X2"
"11492",2,299,FALSE,TRUE,2.23284823858599,"X2"
"11493",3,299,FALSE,TRUE,3.14797261419776,"X2"
"11494",4,299,FALSE,TRUE,1.37814499161358,"X2"
"11495",5,299,FALSE,TRUE,2.32872770079275,"X2"
"11496",1,300,FALSE,TRUE,1.24412277536047,"X2"
"11497",2,300,FALSE,TRUE,2.32017215519359,"X2"
"11498",3,300,FALSE,TRUE,2.73025292715056,"X2"
"11499",4,300,FALSE,TRUE,2.62975878105442,"X2"
"11500",5,300,FALSE,TRUE,3.50226844867156,"X2"
"11501",1,301,FALSE,TRUE,1.30571413353581,"X2"
"11502",2,301,FALSE,TRUE,1.88378429150471,"X2"
"11503",3,301,FALSE,TRUE,1.8759409234782,"X2"
"11504",4,301,FALSE,TRUE,1.24648046486449,"X2"
"11505",5,301,FALSE,TRUE,3.31983097286188,"X2"
"11506",1,302,FALSE,TRUE,0.643295660184227,"X2"
"11507",2,302,FALSE,TRUE,1.74838950198768,"X2"
"11508",3,302,FALSE,TRUE,-0.134539929178038,"X2"
"11509",4,302,FALSE,TRUE,1.39852996068161,"X2"
"11510",5,302,FALSE,TRUE,2.1449038732368,"X2"
"11511",1,303,FALSE,TRUE,3.95876134790443,"X2"
"11512",2,303,FALSE,TRUE,1.25272484240388,"X2"
"11513",3,303,FALSE,TRUE,3.67256355531329,"X2"
"11514",4,303,FALSE,TRUE,1.45843985480046,"X2"
"11515",5,303,FALSE,TRUE,0.431531384655737,"X2"
"11516",1,304,FALSE,TRUE,0.698592304693767,"X2"
"11517",2,304,FALSE,TRUE,3.00292022024942,"X2"
"11518",3,304,FALSE,TRUE,1.74352612297686,"X2"
"11519",4,304,FALSE,TRUE,3.39230573018777,"X2"
"11520",5,304,FALSE,TRUE,1.56315732470913,"X2"
"11521",1,305,FALSE,TRUE,3.6715113662368,"X2"
"11522",2,305,FALSE,TRUE,1.82774718241946,"X2"
"11523",3,305,FALSE,TRUE,1.51226782332223,"X2"
"11524",4,305,FALSE,TRUE,2.43946957652299,"X2"
"11525",5,305,FALSE,TRUE,1.86099074536494,"X2"
"11526",1,306,FALSE,TRUE,0.176271735777468,"X2"
"11527",2,306,FALSE,TRUE,1.61765551467396,"X2"
"11528",3,306,FALSE,TRUE,2.61154001875064,"X2"
"11529",4,306,FALSE,TRUE,2.29538574476224,"X2"
"11530",5,306,FALSE,TRUE,2.22568117433313,"X2"
"11531",1,307,FALSE,TRUE,1.96186117372779,"X2"
"11532",2,307,FALSE,TRUE,3.00798899387417,"X2"
"11533",3,307,FALSE,TRUE,1.11906448055813,"X2"
"11534",4,307,FALSE,TRUE,3.30987849865386,"X2"
"11535",5,307,FALSE,TRUE,3.13791924612621,"X2"
"11536",1,308,FALSE,TRUE,1.04138793225637,"X2"
"11537",2,308,FALSE,TRUE,1.93715956570208,"X2"
"11538",3,308,FALSE,TRUE,1.97069336056291,"X2"
"11539",4,308,FALSE,TRUE,1.0154808288049,"X2"
"11540",5,308,FALSE,TRUE,1.36364747158623,"X2"
"11541",1,309,FALSE,TRUE,2.50109312981182,"X2"
"11542",2,309,FALSE,TRUE,3.02714499309071,"X2"
"11543",3,309,FALSE,TRUE,1.97049333405983,"X2"
"11544",4,309,FALSE,TRUE,3.186230210471,"X2"
"11545",5,309,FALSE,TRUE,0.00901701330719895,"X2"
"11546",1,310,FALSE,TRUE,3.84570918423412,"X2"
"11547",2,310,FALSE,TRUE,1.86879488845197,"X2"
"11548",3,310,FALSE,TRUE,1.48852298338271,"X2"
"11549",4,310,FALSE,TRUE,1.11835268043082,"X2"
"11550",5,310,FALSE,TRUE,2.77775349439664,"X2"
"11551",1,311,FALSE,TRUE,1.76589301253369,"X2"
"11552",2,311,FALSE,TRUE,2.74499364383869,"X2"
"11553",3,311,FALSE,TRUE,2.66777218205798,"X2"
"11554",4,311,FALSE,TRUE,1.91688112825899,"X2"
"11555",5,311,FALSE,TRUE,0.222312031984168,"X2"
"11556",1,312,FALSE,TRUE,1.61004123918722,"X2"
"11557",2,312,FALSE,TRUE,1.05877966087844,"X2"
"11558",3,312,FALSE,TRUE,2.24701725073727,"X2"
"11559",4,312,FALSE,TRUE,1.78118111461927,"X2"
"11560",5,312,FALSE,TRUE,2.80625766192632,"X2"
"11561",1,313,FALSE,TRUE,1.92306046273228,"X2"
"11562",2,313,FALSE,TRUE,0.672135580564018,"X2"
"11563",3,313,FALSE,TRUE,0.929008707934031,"X2"
"11564",4,313,FALSE,TRUE,3.66983131809103,"X2"
"11565",5,313,FALSE,TRUE,1.03493165104556,"X2"
"11566",1,314,FALSE,TRUE,3.57684244110199,"X2"
"11567",2,314,FALSE,TRUE,1.89404400445193,"X2"
"11568",3,314,FALSE,TRUE,1.74934180234783,"X2"
"11569",4,314,FALSE,TRUE,1.99870872948512,"X2"
"11570",5,314,FALSE,TRUE,4.99712905071397,"X2"
"11571",1,315,FALSE,TRUE,1.24416660430557,"X2"
"11572",2,315,FALSE,TRUE,0.898931982279094,"X2"
"11573",3,315,FALSE,TRUE,1.27516598184024,"X2"
"11574",4,315,FALSE,TRUE,-0.215482733795287,"X2"
"11575",5,315,FALSE,TRUE,2.29177191105943,"X2"
"11576",1,316,FALSE,TRUE,2.69429179947407,"X2"
"11577",2,316,FALSE,TRUE,2.50238773283235,"X2"
"11578",3,316,FALSE,TRUE,0.0183358080202631,"X2"
"11579",4,316,FALSE,TRUE,0.755397143362962,"X2"
"11580",5,316,FALSE,TRUE,3.16257970063068,"X2"
"11581",1,317,FALSE,TRUE,2.67925551824667,"X2"
"11582",2,317,FALSE,TRUE,1.43362547734443,"X2"
"11583",3,317,FALSE,TRUE,3.36333388209844,"X2"
"11584",4,317,FALSE,TRUE,3.09797917054725,"X2"
"11585",5,317,FALSE,TRUE,1.61350265560526,"X2"
"11586",1,318,FALSE,TRUE,1.7440554138745,"X2"
"11587",2,318,FALSE,TRUE,3.22938822119026,"X2"
"11588",3,318,FALSE,TRUE,2.45265161150892,"X2"
"11589",4,318,FALSE,TRUE,2.70782249609429,"X2"
"11590",5,318,FALSE,TRUE,2.01682724156756,"X2"
"11591",1,319,FALSE,TRUE,1.49822889973644,"X2"
"11592",2,319,FALSE,TRUE,1.41915053900741,"X2"
"11593",3,319,FALSE,TRUE,3.78420547849393,"X2"
"11594",4,319,FALSE,TRUE,2.83513125040676,"X2"
"11595",5,319,FALSE,TRUE,2.88933135849625,"X2"
"11596",1,320,FALSE,TRUE,2.40289572694851,"X2"
"11597",2,320,FALSE,TRUE,1.65949006440955,"X2"
"11598",3,320,FALSE,TRUE,2.45620203118676,"X2"
"11599",4,320,FALSE,TRUE,1.3808197751951,"X2"
"11600",5,320,FALSE,TRUE,2.32400314783042,"X2"
"11601",1,321,FALSE,TRUE,2.66255908197504,"X2"
"11602",2,321,FALSE,TRUE,1.56945437909438,"X2"
"11603",3,321,FALSE,TRUE,3.06160513031671,"X2"
"11604",4,321,FALSE,TRUE,2.39800548593403,"X2"
"11605",5,321,FALSE,TRUE,2.31634275653609,"X2"
"11606",1,322,FALSE,TRUE,1.65128449980345,"X2"
"11607",2,322,FALSE,TRUE,2.54820636814516,"X2"
"11608",3,322,FALSE,TRUE,1.94412830438104,"X2"
"11609",4,322,FALSE,TRUE,3.59670185896351,"X2"
"11610",5,322,FALSE,TRUE,1.80289115386397,"X2"
"11611",1,323,FALSE,TRUE,1.42168885064889,"X2"
"11612",2,323,FALSE,TRUE,0.808108933028153,"X2"
"11613",3,323,FALSE,TRUE,2.47922240337725,"X2"
"11614",4,323,FALSE,TRUE,1.79475593804981,"X2"
"11615",5,323,FALSE,TRUE,3.93224569710854,"X2"
"11616",1,324,FALSE,TRUE,2.42589536724248,"X2"
"11617",2,324,FALSE,TRUE,4.00621691792308,"X2"
"11618",3,324,FALSE,TRUE,3.42931477205516,"X2"
"11619",4,324,FALSE,TRUE,1.79113813867905,"X2"
"11620",5,324,FALSE,TRUE,2.8866892073452,"X2"
"11621",1,325,FALSE,TRUE,3.07160888652195,"X2"
"11622",2,325,FALSE,TRUE,1.98410493913702,"X2"
"11623",3,325,FALSE,TRUE,2.91897879241855,"X2"
"11624",4,325,FALSE,TRUE,2.64756460193982,"X2"
"11625",5,325,FALSE,TRUE,1.40534327720715,"X2"
"11626",1,326,FALSE,TRUE,0.882575256593127,"X2"
"11627",2,326,FALSE,TRUE,2.83985797225242,"X2"
"11628",3,326,FALSE,TRUE,3.02130875527235,"X2"
"11629",4,326,FALSE,TRUE,2.7468948505838,"X2"
"11630",5,326,FALSE,TRUE,0.270102731418755,"X2"
"11631",1,327,FALSE,TRUE,3.34395424301074,"X2"
"11632",2,327,FALSE,TRUE,0.495199117882515,"X2"
"11633",3,327,FALSE,TRUE,2.79243108078349,"X2"
"11634",4,327,FALSE,TRUE,3.88018661979682,"X2"
"11635",5,327,FALSE,TRUE,0.995841616341629,"X2"
"11636",1,328,FALSE,TRUE,0.523102654104618,"X2"
"11637",2,328,FALSE,TRUE,1.71069725528465,"X2"
"11638",3,328,FALSE,TRUE,1.49431626774824,"X2"
"11639",4,328,FALSE,TRUE,3.81785627079937,"X2"
"11640",5,328,FALSE,TRUE,1.16520596852796,"X2"
"11641",1,329,FALSE,TRUE,2.29921845634309,"X2"
"11642",2,329,FALSE,TRUE,1.9496511035539,"X2"
"11643",3,329,FALSE,TRUE,1.18198435345483,"X2"
"11644",4,329,FALSE,TRUE,2.4657538169299,"X2"
"11645",5,329,FALSE,TRUE,-0.268876539694724,"X2"
"11646",1,330,FALSE,TRUE,3.81597229921123,"X2"
"11647",2,330,FALSE,TRUE,2.27416211228072,"X2"
"11648",3,330,FALSE,TRUE,0.594573524963361,"X2"
"11649",4,330,FALSE,TRUE,3.86914866198863,"X2"
"11650",5,330,FALSE,TRUE,0.995019886846692,"X2"
"11651",1,331,FALSE,TRUE,2.34522184659691,"X2"
"11652",2,331,FALSE,TRUE,3.17568798088876,"X2"
"11653",3,331,FALSE,TRUE,1.3671423794953,"X2"
"11654",4,331,FALSE,TRUE,2.15807263692388,"X2"
"11655",5,331,FALSE,TRUE,1.59967456158611,"X2"
"11656",1,332,FALSE,TRUE,4.15329359448521,"X2"
"11657",2,332,FALSE,TRUE,2.48158629299305,"X2"
"11658",3,332,FALSE,TRUE,2.45101074456871,"X2"
"11659",4,332,FALSE,TRUE,1.46202229080875,"X2"
"11660",5,332,FALSE,TRUE,1.0721695364782,"X2"
"11661",1,333,FALSE,TRUE,3.03438716886314,"X2"
"11662",2,333,FALSE,TRUE,1.39376894653221,"X2"
"11663",3,333,FALSE,TRUE,-0.124936926947948,"X2"
"11664",4,333,FALSE,TRUE,2.39529183435641,"X2"
"11665",5,333,FALSE,TRUE,3.02099913798439,"X2"
"11666",1,334,FALSE,TRUE,1.86473131605111,"X2"
"11667",2,334,FALSE,TRUE,3.69997854460804,"X2"
"11668",3,334,FALSE,TRUE,0.534695589027394,"X2"
"11669",4,334,FALSE,TRUE,2.97746990947891,"X2"
"11670",5,334,FALSE,TRUE,2.47254184869353,"X2"
"11671",1,335,FALSE,TRUE,1.2469161545886,"X2"
"11672",2,335,FALSE,TRUE,1.61794502782816,"X2"
"11673",3,335,FALSE,TRUE,2.05705787640157,"X2"
"11674",4,335,FALSE,TRUE,1.07373059584457,"X2"
"11675",5,335,FALSE,TRUE,2.29561730718489,"X2"
"11676",1,336,FALSE,TRUE,1.49878081748347,"X2"
"11677",2,336,FALSE,TRUE,0.291074818507873,"X2"
"11678",3,336,FALSE,TRUE,2.54098844238357,"X2"
"11679",4,336,FALSE,TRUE,5.26749521774057,"X2"
"11680",5,336,FALSE,TRUE,0.652837601296056,"X2"
"11681",1,337,FALSE,TRUE,2.7728759971447,"X2"
"11682",2,337,FALSE,TRUE,2.25561414145068,"X2"
"11683",3,337,FALSE,TRUE,1.88319522136832,"X2"
"11684",4,337,FALSE,TRUE,2.42104508095011,"X2"
"11685",5,337,FALSE,TRUE,2.02482342095974,"X2"
"11686",1,338,FALSE,TRUE,2.58237393222897,"X2"
"11687",2,338,FALSE,TRUE,2.86349608110726,"X2"
"11688",3,338,FALSE,TRUE,1.69715706630535,"X2"
"11689",4,338,FALSE,TRUE,0.933634886341589,"X2"
"11690",5,338,FALSE,TRUE,4.09411139372088,"X2"
"11691",1,339,FALSE,TRUE,0.0826835530269534,"X2"
"11692",2,339,FALSE,TRUE,2.25295576342483,"X2"
"11693",3,339,FALSE,TRUE,3.27938440659575,"X2"
"11694",4,339,FALSE,TRUE,3.41902530353048,"X2"
"11695",5,339,FALSE,TRUE,3.991181095597,"X2"
"11696",1,340,FALSE,TRUE,0.39614443193585,"X2"
"11697",2,340,FALSE,TRUE,3.39551600969817,"X2"
"11698",3,340,FALSE,TRUE,1.84412349021723,"X2"
"11699",4,340,FALSE,TRUE,3.34556114161383,"X2"
"11700",5,340,FALSE,TRUE,2.68924992849218,"X2"
"11701",1,341,FALSE,TRUE,0.429178805141897,"X2"
"11702",2,341,FALSE,TRUE,2.51160127011626,"X2"
"11703",3,341,FALSE,TRUE,1.14297640791855,"X2"
"11704",4,341,FALSE,TRUE,1.93708864681443,"X2"
"11705",5,341,FALSE,TRUE,1.55863750497825,"X2"
"11706",1,342,FALSE,TRUE,1.30455185230509,"X2"
"11707",2,342,FALSE,TRUE,4.14707107128929,"X2"
"11708",3,342,FALSE,TRUE,0.705629807504178,"X2"
"11709",4,342,FALSE,TRUE,0.904471858411139,"X2"
"11710",5,342,FALSE,TRUE,0.215262300297549,"X2"
"11711",1,343,FALSE,TRUE,2.71350053232982,"X2"
"11712",2,343,FALSE,TRUE,1.70619701207816,"X2"
"11713",3,343,FALSE,TRUE,1.95188478877902,"X2"
